Latitud,Habitaciones,Baños,Superficie_m2,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
40.38595,2,1,51,1,0,0,0,0,0,0,202513,125000
40.393105,4,1,104,0,0,0,0,0,1,0,226302,298300
40.411575,2,1,55,0,0,0,0,0,0,0,440796,191000
40.488747,3,2,127,0,0,0,0,0,1,0,480497,398530
40.38985,3,1,60,0,0,0,0,0,0,0,152717,111150
40.37088,1,1,46,0,0,1,0,0,1,0,192864,125000
40.38823,4,2,148,1,0,0,0,1,1,0,357857,585000
40.404842,3,1,62,0,0,1,0,0,1,0,259011,159900
40.388313,4,2,148,1,0,0,0,1,1,0,357857,585000
40.44019,3,1,70,1,0,1,0,0,0,0,379788,210000
40.47166,4,3,241,1,1,0,1,0,1,0,1274253,982700
40.39639,1,1,49,1,0,1,0,1,1,0,357857,224200
40.45083,4,3,243,1,0,1,0,0,0,0,700100,1375000
40.405666,1,1,72,1,0,0,0,0,0,0,421413,267000
40.395844,4,2,96,1,1,1,0,0,1,0,357857,430000
40.38798,3,1,89,1,1,1,0,0,0,0,197312,236000
40.432125,2,1,102,1,0,1,0,0,1,0,260568,225000
40.37986,2,2,80,0,0,0,0,0,0,0,234693,109500
40.41102,2,2,106,1,1,1,0,0,0,0,440796,839000
40.384613,1,1,40,0,1,0,0,0,0,0,202513,129000
40.383083,4,2,126,1,0,1,0,0,1,0,219078,310000
40.41918,3,4,300,1,1,1,0,1,0,0,941621,4900000
40.436012,3,1,74,0,0,0,0,0,0,0,603234,280000
40.408833,2,2,106,1,1,1,0,1,0,0,440796,729000
40.410255,2,2,106,1,1,1,0,1,0,0,440796,839000
40.42943,2,2,150,1,1,1,0,0,1,0,766309,775000
40.409016,2,1,54,0,0,0,0,1,0,0,440796,265000
40.427223,3,2,123,1,0,1,1,1,0,0,1709528,1450000
40.39555,3,1,53,1,0,0,0,0,0,0,357857,162500
40.4122,1,1,41,0,1,1,0,0,0,0,440796,225000
40.395775,4,2,107,1,0,1,0,0,1,0,226302,292500
40.41032,2,2,106,1,1,1,0,1,0,0,440796,839000
40.404133,3,2,124,1,1,1,0,0,0,0,529747,640000
40.42911,2,2,70,1,1,1,0,0,1,0,1207212,619000
40.42226,3,1,64,1,0,0,0,1,0,0,747577,279500
40.430416,3,2,133,1,1,1,0,1,0,0,1207212,1100000
40.46132,3,2,200,1,0,0,1,0,0,0,1197915,995000
40.427204,2,1,57,0,0,0,0,0,0,0,941621,395000
40.428436,1,1,34,1,1,0,0,0,1,0,603234,186200
40.445072,5,5,147,1,1,1,0,0,0,0,898889,720000
40.423393,3,2,60,0,0,1,0,0,0,0,747577,199990
40.42459,4,2,90,0,0,0,0,0,0,0,747577,409000
40.412174,1,1,41,0,1,0,0,0,0,0,440796,225000
40.47915,2,1,65,0,0,1,0,0,0,0,471372,139000
40.428352,6,3,224,1,1,1,0,0,1,0,603234,990000
40.434765,3,1,62,0,0,1,0,0,0,0,379788,165000
40.425323,1,1,40,1,1,1,0,0,0,0,238758,172000
40.419403,2,2,118,1,1,1,0,1,0,0,760050,889000
40.425457,3,3,119,1,1,1,0,1,0,0,747577,959000
40.391716,3,1,73,0,0,0,0,0,1,0,226302,158000
40.344704,2,1,71,0,0,0,0,1,1,0,156772,109000
40.40201,3,1,75,0,0,0,0,0,0,0,247271,285000
40.405926,4,2,114,1,0,0,0,0,0,0,529747,860000
40.420982,2,3,130,1,0,1,0,0,0,0,747577,735000
40.438786,4,5,307,1,1,1,0,0,1,0,1207212,2500000
40.409122,1,1,35,0,0,1,0,0,0,0,421413,166000
40.47353,3,1,75,1,0,0,0,0,1,0,471372,215000
40.464123,3,1,72,1,0,0,0,0,1,0,302278,214500
40.4471,4,3,267,0,1,1,0,1,1,0,379788,925000
40.44431,3,2,118,1,1,1,0,0,1,0,280852,366000
40.40783,3,1,72,0,0,0,0,0,0,0,259011,145000
40.41765,2,2,115,0,1,1,0,1,1,0,941621,990000
40.38336,4,3,159,1,1,1,0,0,1,0,219078,415000
40.36018,2,2,107,1,1,1,0,0,0,0,314346,275000
40.381363,2,1,80,0,0,0,0,0,0,0,202513,205000
40.397858,2,1,60,0,1,0,0,0,0,0,164928,164900
40.413574,1,1,29,0,1,0,0,0,0,0,421413,136000
40.435158,4,2,65,1,0,1,1,0,0,0,603234,360000
40.43172,2,6,399,1,1,1,0,0,0,0,1207212,5000000
40.40894,1,1,35,0,0,1,0,0,0,0,421413,166000
40.44074,2,2,101,1,0,1,1,0,1,0,898889,668700
40.41551,3,2,103,1,0,1,0,0,1,0,280852,280000
40.370842,1,1,46,0,0,1,0,0,1,0,192864,125000
40.411446,2,2,138,0,0,1,0,1,0,0,421413,920000
40.424606,2,2,57,1,0,0,0,0,0,0,673599,575500
40.42833,6,3,244,1,0,0,0,0,0,0,603234,990000
40.34735,3,2,75,0,0,1,0,1,1,1,156772,170000
40.3934,2,1,67,0,1,1,0,0,0,0,226302,225000
40.426804,2,2,90,1,1,1,0,0,0,0,1709528,590000
40.44488,1,1,37,0,1,1,0,0,0,0,898889,296000
40.409256,1,1,35,0,0,1,0,0,0,0,421413,166000
40.458897,3,3,156,0,0,1,0,0,1,0,923762,648000
40.423027,3,2,120,1,1,0,0,0,0,0,1709528,990000
40.38951,4,1,90,1,1,1,0,0,1,0,199225,340000
40.47383,1,1,50,0,1,0,0,0,0,0,457692,210000
40.427067,3,3,120,1,1,0,0,1,0,0,673599,839000
40.446438,2,1,70,0,0,0,0,0,0,0,700100,298000
40.3802,2,1,65,1,0,1,0,0,0,0,234693,174900
40.435867,3,2,125,1,1,0,0,0,1,0,1207212,1240000
40.443584,2,2,69,1,1,1,0,0,0,1,280852,265000
40.370834,1,1,46,0,0,1,0,0,1,0,192864,125000
40.421867,3,3,100,1,1,1,0,0,0,0,747577,789000
40.45813,3,3,127,1,1,1,0,1,0,0,1134196,950000
40.405834,1,1,72,0,0,0,0,0,0,0,421413,267000
40.37443,4,2,105,1,0,1,0,0,1,0,197312,262500
40.384876,4,1,107,0,0,0,0,0,0,0,197312,215000
40.43008,3,3,102,1,1,1,0,1,1,0,1207212,889000
40.39124,1,1,60,1,1,0,1,0,0,0,152717,166500
40.425213,2,1,52,1,1,1,0,0,0,0,673599,285000
40.404793,3,1,62,0,0,1,0,0,1,0,259011,159900
40.45793,3,3,186,1,1,1,0,0,1,0,1134196,1449000
40.425552,3,3,106,0,1,1,0,1,0,0,673599,829000
40.419624,2,1,49,1,1,1,0,0,0,0,760050,425000
40.428696,2,3,98,1,1,1,0,0,1,0,747577,899000
40.431355,3,3,88,1,1,1,0,0,0,0,1023319,799000
40.421078,5,5,159,1,1,1,0,1,0,0,747577,895000
40.4238,5,5,157,1,1,1,0,0,0,0,747577,859000
40.431854,2,3,330,1,1,1,0,0,0,0,1023319,2195000
40.42371,4,1,98,1,0,1,0,0,1,0,941621,520000
40.4714,2,2,127,1,0,1,1,0,1,1,733699,850000
40.42161,4,2,209,0,1,0,0,0,0,0,673599,840000
40.432156,3,1,94,1,1,1,0,0,1,0,260568,260000
40.44387,1,1,59,1,1,1,0,0,1,0,280852,268000
40.45864,3,3,232,1,1,1,0,0,0,0,911651,1140000
40.44553,1,1,58,1,1,1,0,0,0,0,280852,210000
40.434925,3,2,150,1,1,1,0,0,0,0,260568,430000
40.464527,4,3,167,1,1,1,0,0,0,0,457692,682500
40.460724,4,3,158,1,1,1,0,1,1,1,457692,554000
40.46073,2,1,70,0,0,1,0,0,1,0,302278,160000
40.421097,5,5,159,1,1,1,0,0,0,0,747577,895000
40.405594,1,1,72,1,0,0,0,0,0,0,421413,267000
40.423267,2,2,150,1,1,1,0,1,0,1,766309,1450000
40.42454,2,1,70,1,1,0,0,0,1,0,673599,575500
40.421577,3,3,107,1,1,1,0,0,0,0,747577,789000
40.424038,3,3,115,1,1,1,0,0,0,0,747577,859000
40.431416,3,3,96,1,1,1,0,0,0,0,1023319,799000
40.425568,3,3,110,1,1,1,0,1,0,0,673599,839000
40.428772,2,3,109,1,1,1,0,0,0,0,747577,899000
40.432648,3,2,133,1,1,1,0,0,0,0,1207212,1180000
40.388317,1,1,69,1,0,1,0,0,0,0,357857,342900
40.444805,3,2,111,1,1,1,0,0,1,0,700100,650000
40.45859,2,1,78,1,0,1,0,1,1,0,597620,349000
40.46227,3,1,70,0,0,1,0,0,0,0,302278,180000
40.42326,4,2,105,1,0,1,0,0,0,0,260568,219000
40.44074,2,2,132,1,0,1,1,0,1,0,898889,1167400
40.39268,2,1,43,0,0,0,0,0,0,0,152717,110000
40.467876,5,5,225,1,1,1,0,0,1,0,733699,1058000
40.45344,5,3,197,1,1,1,0,0,0,0,597620,970000
40.439068,3,2,134,1,1,1,1,0,0,0,898889,1195000
40.422607,1,1,33,0,0,1,0,0,0,0,260568,156000
40.436745,3,2,141,1,1,1,1,0,1,0,260568,540000
40.428406,1,1,71,1,1,1,0,0,0,1,280852,235000
40.43236,2,2,126,1,1,0,0,1,0,0,1023319,860000
40.42447,1,1,34,0,0,0,0,0,0,0,747577,205000
40.41259,3,2,146,1,1,0,0,1,0,0,856046,1160000
40.42669,3,2,110,1,1,1,0,0,0,0,766309,380000
40.383728,1,1,38,1,1,0,0,0,1,0,152717,154900
40.42811,2,2,96,1,1,0,0,0,0,0,1709528,719340
40.3495,3,1,62,0,0,1,0,0,1,0,156772,110000
40.45745,4,2,206,1,1,0,0,0,1,0,923762,1100000
40.45421,4,4,246,1,1,0,0,0,1,0,923762,1395000
40.437996,4,4,307,1,1,1,0,0,1,0,1207212,2500000
40.421967,4,2,123,1,0,1,0,0,0,0,766309,590000
40.424236,3,3,115,1,1,0,0,0,0,0,747577,859000
40.43721,3,2,115,1,1,0,0,0,0,0,260568,300000
40.424088,4,2,150,1,1,1,0,0,0,0,941621,890000
40.39639,1,1,54,0,0,1,0,0,0,0,226302,145000
40.44964,3,1,53,0,0,0,0,0,0,0,280852,175000
40.42316,1,1,35,1,1,1,0,0,0,0,941621,320000
40.458652,3,3,127,0,1,1,0,0,1,0,1134196,950000
40.44554,4,2,145,1,0,0,0,0,0,0,1134196,799000
40.424244,3,3,115,1,1,1,0,0,0,0,747577,859000
40.445942,5,4,200,1,1,0,0,0,0,0,898889,1200000
40.46999,3,2,110,1,0,0,0,0,0,0,347317,385000
40.396275,3,1,56,0,1,0,0,0,0,0,226302,158000
40.38654,2,1,63,0,0,0,0,0,0,0,226302,143000
40.393818,2,1,64,1,0,1,0,0,0,0,226302,183000
40.40607,1,1,40,0,0,1,0,1,0,0,440796,165000
40.404846,3,2,73,0,1,1,0,0,1,0,219078,174900
40.39372,3,1,87,1,0,1,0,0,1,0,219078,259900
40.411045,3,2,167,0,1,0,0,1,0,0,440796,549000
40.407818,1,1,40,0,1,0,0,0,0,0,260153,105000
40.342766,3,1,59,0,0,0,0,0,0,0,156772,89000
40.466057,3,3,153,0,0,0,0,0,0,0,471372,997500
40.466057,3,3,146,0,0,0,0,0,0,0,471372,1041500
40.384937,2,1,54,0,0,0,0,0,0,0,197312,95000
40.43792,1,1,41,0,1,0,0,1,0,0,898889,240000
40.439724,1,1,145,1,1,1,0,0,0,0,898889,725000
40.434742,2,2,83,1,1,1,0,1,0,0,1207212,849000
40.41447,1,1,45,1,1,1,0,0,0,0,440796,250000
40.44447,8,8,653,1,1,1,0,1,1,0,898889,3650000
40.43021,1,1,55,1,1,1,0,1,0,0,1207212,419000
40.47453,3,1,91,1,0,1,0,0,1,0,471372,202000
40.377064,3,1,64,1,0,1,0,0,0,0,197312,139000
40.43128,3,2,129,1,1,0,0,0,0,0,1207212,975000
40.413387,1,1,61,1,1,0,0,0,0,0,421413,375000
40.472843,3,2,81,1,0,1,0,0,0,0,347317,420000
40.42333,1,1,33,0,0,1,0,0,0,0,747577,151500
40.48166,3,1,76,0,0,0,0,1,1,0,733699,199000
40.38148,3,1,53,0,0,1,0,0,1,0,166500,123800
40.37805,2,1,65,1,1,1,0,0,1,0,192864,163000
40.38566,2,1,86,1,0,0,0,0,0,0,166500,164000
40.401184,2,1,50,1,0,1,0,1,0,0,357857,260000
40.451992,2,1,58,1,0,1,0,0,0,0,457692,130000
40.439613,1,1,54,1,0,1,0,0,0,0,898889,375000
40.394695,1,1,33,0,0,0,0,0,0,0,152717,76290
40.407955,1,1,33,0,0,0,0,0,0,0,440796,155000
40.3874,3,1,75,0,1,1,0,1,0,0,166500,160000
40.346237,3,2,132,1,1,1,0,0,1,0,156772,265000
40.383152,2,1,70,0,0,0,0,0,0,0,202513,130000
40.377186,2,1,70,0,0,0,0,0,0,0,197312,116000
40.449497,3,1,81,0,0,0,0,0,0,0,457692,100000
40.452972,2,1,53,0,0,0,0,0,0,0,302278,184400
40.437912,4,4,257,1,1,1,0,0,1,0,898889,1320000
40.42882,2,1,50,0,0,0,0,0,0,0,603234,319000
40.45783,1,1,47,0,0,0,0,0,0,0,302278,229000
40.413433,4,2,130,1,0,1,0,0,0,0,259011,368000
40.46758,2,1,70,1,0,1,0,0,0,0,302278,265000
40.37373,3,2,103,1,1,0,1,0,1,0,197312,280000
40.471027,2,1,55,0,1,1,0,0,0,0,457692,180000
40.39466,2,2,89,1,0,1,0,0,1,0,357857,385000
40.472458,3,1,85,0,0,1,0,0,1,0,457692,205000
40.4398,4,5,300,1,1,1,0,0,0,0,673599,1050000
40.42437,3,3,99,1,1,1,0,0,0,0,747577,859000
40.479183,3,2,106,0,0,1,0,0,1,0,457692,235000
40.392334,3,1,46,1,0,1,0,0,1,0,357857,250000
40.39243,3,1,46,1,0,1,0,0,1,0,357857,250000
40.401104,2,1,50,1,0,1,0,1,0,0,357857,260000
40.400948,2,1,50,1,0,1,0,1,0,0,357857,260000
40.409954,4,2,108,1,1,1,0,1,0,0,421413,485000
40.39743,2,1,81,1,1,1,0,0,0,0,226302,390000
40.411697,2,1,70,0,0,0,0,1,0,0,856046,280000
40.443665,4,3,220,1,1,1,0,0,1,0,898889,845000
40.344673,3,1,59,0,0,0,0,0,0,0,156772,72000
40.41165,2,1,68,0,0,0,0,0,0,0,259011,175000
40.351242,3,2,106,1,0,1,0,0,1,0,156772,200000
40.40806,1,1,44,1,0,1,0,1,0,0,421413,245000
40.408207,1,1,42,0,1,1,0,0,0,0,421413,247000
40.408234,1,1,26,0,0,0,0,0,0,0,440796,109000
40.377968,3,2,101,1,1,0,1,0,1,1,197312,265000
40.457493,2,1,66,1,0,1,0,0,0,0,1197915,190000
40.435863,3,1,78,1,0,1,0,0,0,0,673599,425000
40.432247,1,1,35,0,0,0,0,0,0,0,379788,185000
40.460396,3,1,57,0,0,0,0,0,0,0,911651,160000
40.422657,2,3,200,1,1,1,0,0,1,0,766309,1090000
40.45283,3,2,93,1,0,1,0,0,0,0,700100,560000
40.40563,1,1,72,0,0,0,0,0,0,0,421413,267000
40.408276,1,1,26,0,0,0,0,0,0,0,440796,109000
40.408764,2,1,28,0,0,0,0,0,0,0,440796,139000
40.41217,8,5,252,0,0,0,0,1,0,0,440796,899000
40.39189,3,1,73,0,0,0,0,0,1,0,226302,158000
40.40009,1,1,42,0,0,0,0,0,0,0,357857,185000
40.393383,1,1,58,1,1,1,0,0,0,1,357857,310000
40.409718,2,1,77,0,1,0,0,1,0,0,421413,339000
40.472363,2,1,50,1,1,1,0,0,1,0,347317,229900
40.396255,1,1,37,1,1,1,0,1,0,0,152717,99000
40.43105,3,4,238,1,1,1,0,1,1,0,1023319,2030000
40.43124,3,4,238,1,1,1,0,1,1,0,1023319,2200000
40.40403,1,1,50,0,0,0,0,0,0,0,219078,140000
40.3818,0,1,39,1,1,1,0,0,0,0,212177,129000
40.45616,4,2,130,1,1,1,0,1,1,0,457692,539000
40.391373,4,2,118,1,1,0,0,0,1,0,164928,295000
40.4317,3,4,215,1,1,1,0,0,0,0,1023319,1590000
40.47871,2,1,121,0,0,1,0,0,0,0,347317,159900
40.38849,3,1,67,1,0,1,0,0,1,0,164928,76000
40.415886,2,1,83,1,1,0,0,1,0,0,440796,690000
40.45523,5,3,170,1,0,1,0,0,1,1,645360,950000
40.427242,2,1,55,1,0,1,0,0,0,0,1709528,465000
40.396088,0,1,26,0,0,0,0,0,0,0,357857,154000
40.45339,3,2,112,1,0,1,0,1,1,0,302278,375000
40.45248,5,4,317,1,1,1,1,0,1,1,457692,1199000
40.372593,3,2,77,0,0,0,0,0,0,0,192864,93680
40.40216,3,1,71,0,0,0,0,0,0,0,247271,168000
40.382286,3,1,84,0,0,0,0,0,0,0,197312,152000
40.396496,2,2,46,0,0,0,0,0,0,0,199225,120000
40.448322,2,2,110,1,1,1,0,0,0,1,1274253,440000
40.44023,2,2,93,1,1,1,0,0,0,0,898889,668700
40.405045,3,2,78,0,0,0,0,0,0,0,529747,370000
40.44966,3,2,118,1,0,1,0,0,1,1,1274253,640000
40.412163,8,5,252,0,0,0,0,1,0,0,440796,899000
40.411293,7,3,203,0,0,0,0,1,0,0,421413,830000
40.387703,3,1,71,0,0,0,0,0,0,0,226302,130000
40.392,3,1,73,0,0,0,0,0,1,0,226302,158000
40.408466,1,1,26,0,0,0,0,0,0,0,440796,109000
40.408478,2,1,28,0,0,0,0,0,0,0,440796,139000
40.388733,2,1,42,1,0,1,0,0,0,0,152717,120000
40.40812,4,2,101,1,0,1,0,0,1,0,421413,375000
40.444847,1,1,55,1,0,1,0,0,0,0,280852,170000
40.41192,8,5,252,0,0,0,0,1,0,0,440796,899000
40.411922,8,5,252,0,0,0,0,1,0,0,440796,899000
40.412144,8,5,252,0,0,0,0,1,0,0,440796,899000
40.474754,2,1,76,0,0,1,0,0,1,0,733699,219000
40.40799,4,2,101,1,0,1,0,0,1,0,421413,375000
40.391808,3,1,73,0,0,0,0,0,1,0,226302,158000
40.407166,1,1,29,0,0,0,0,0,0,0,421413,195000
40.42304,4,4,100,0,1,0,0,0,0,0,747577,530000
40.393364,2,2,130,0,0,0,0,0,0,0,357857,435800
40.43828,3,1,75,0,0,0,0,0,0,0,379788,262650
40.436493,3,1,76,0,1,1,0,0,1,0,280852,159000
40.38783,3,1,64,0,0,0,0,0,0,0,202513,155500
40.339764,3,1,63,0,1,0,0,0,0,0,156772,98000
40.378647,2,1,85,0,0,0,0,1,0,0,234693,165000
40.389545,3,1,72,0,0,1,0,0,0,0,226302,152000
40.43017,2,1,53,0,0,0,0,0,0,0,1207212,339000
40.38837,3,1,68,0,0,0,0,0,0,0,197312,151000
40.40223,3,2,70,0,0,0,0,0,0,0,247271,156000
40.35406,3,1,56,0,0,0,0,0,0,0,156772,126500
40.436367,3,1,63,0,0,0,0,0,0,0,379788,172500
40.374893,2,1,64,0,0,0,0,0,1,0,212177,125500
40.475407,2,1,62,0,0,0,0,0,1,0,471372,183000
40.38984,2,1,57,0,0,0,0,0,0,0,152717,111150
40.370354,3,1,74,0,0,0,0,0,0,0,192864,150000
40.368603,2,1,77,0,0,0,0,0,1,0,192864,128500
40.38351,2,1,74,0,0,0,0,0,1,0,197312,125500
40.354656,3,2,92,1,1,1,0,0,1,0,212177,275000
40.392628,2,2,93,1,0,1,0,0,0,0,357857,435800
40.451912,2,2,145,1,1,1,0,0,1,0,700100,1145000
40.43358,3,4,257,1,1,1,0,0,1,1,1023319,2300000
40.40262,3,2,107,1,1,1,0,0,0,1,529747,565000
40.47917,3,1,73,1,0,1,0,0,1,0,347317,249900
40.40961,2,1,77,0,0,1,0,1,0,0,421413,339000
40.37498,2,2,86,1,1,0,1,0,0,1,197312,272000
40.385845,2,1,62,0,0,0,0,0,0,0,202513,125000
40.42545,3,3,106,1,1,1,0,0,0,0,673599,899000
40.407837,1,1,45,0,0,0,0,0,0,0,421413,237000
40.407787,1,1,45,0,0,0,0,0,0,0,421413,237000
40.355526,2,1,68,1,1,0,0,0,1,0,156772,144900
40.40909,2,2,72,1,1,1,0,1,0,0,440796,729000
40.47974,4,2,138,1,1,0,0,0,1,1,471372,607000
40.475533,5,5,381,0,1,1,0,1,1,0,733699,769000
40.434906,2,2,98,1,1,1,0,0,0,1,1023319,1200000
40.458218,3,3,120,1,1,1,0,1,0,0,1134196,950000
40.397568,2,1,55,0,1,1,0,0,0,0,199225,135000
40.40855,1,1,26,0,0,0,0,0,0,0,440796,109000
40.40583,1,1,72,0,0,0,0,0,0,0,421413,267000
40.389782,2,1,52,1,0,1,0,0,0,1,226302,285000
40.39995,1,1,42,0,0,0,0,0,0,0,357857,185000
40.351665,3,1,84,1,1,0,0,0,1,0,212177,179000
40.42121,2,1,59,0,0,1,0,0,0,0,238758,130000
40.4171,2,2,131,1,1,1,0,0,0,0,856046,1965000
40.45327,3,2,235,1,0,1,0,0,0,1,457692,735000
40.408466,1,1,26,0,0,0,0,0,0,0,440796,109000
40.43407,3,1,80,1,0,1,0,1,1,0,673599,414000
40.382366,3,1,72,0,0,0,0,0,1,0,197312,135000
40.424034,1,1,52,0,1,1,0,0,0,0,941621,395000
40.416855,2,1,158,0,0,1,0,0,0,0,941621,750000
40.408028,1,1,41,0,0,1,0,0,0,0,247271,139900
40.403763,3,2,109,1,1,1,1,0,1,0,529747,546000
40.41271,3,1,90,0,0,0,0,1,0,0,421413,440000
40.41516,4,2,128,1,0,1,0,0,0,0,440796,599000
40.367657,3,1,93,1,1,0,0,0,1,0,192864,181900
40.407932,4,2,101,1,0,1,0,0,1,0,421413,375000
40.441788,4,3,200,1,1,1,0,0,0,0,379788,935000
40.423393,0,1,33,0,0,0,0,0,0,0,747577,199000
40.39192,3,1,73,0,0,0,0,0,1,0,226302,158000
40.410675,1,1,45,1,1,1,0,0,0,0,440796,199000
40.4096,3,1,79,0,0,0,0,1,0,0,421413,326000
40.41171,2,1,70,0,0,0,0,0,0,0,856046,295000
40.470715,3,2,78,0,1,1,0,0,0,1,457692,275000
40.403732,4,2,164,1,1,1,0,0,0,0,421413,650000
40.419415,4,4,325,0,1,1,0,0,1,0,280852,792000
40.418694,2,2,91,1,1,1,0,0,0,0,760050,819000
40.414787,2,2,84,1,1,0,0,1,0,0,856046,829000
40.425938,3,3,99,1,1,0,0,0,0,0,747577,859000
40.40719,2,2,72,1,1,0,0,1,0,0,440796,729000
40.460022,3,3,120,1,1,1,0,1,0,0,1134196,950000
40.45801,5,4,230,1,1,1,0,1,1,0,1197915,1580000
40.41034,1,1,46,0,0,0,0,1,0,0,440796,235000
40.411613,2,1,70,0,0,0,0,1,0,0,856046,295000
40.424885,1,1,43,1,1,1,0,0,0,0,1709528,395000
40.40854,1,1,26,0,0,0,0,0,0,0,440796,109000
40.429123,4,2,245,1,1,1,0,0,1,0,673599,1600000
40.406418,1,1,57,0,0,0,0,0,0,0,440796,149000
40.41566,3,2,132,1,1,1,0,1,0,0,440796,899000
40.39313,2,1,63,0,0,0,0,0,0,0,226302,141800
40.435047,3,2,101,1,1,1,0,0,1,0,1023319,895000
40.43723,2,1,73,1,1,0,1,1,0,0,1207212,595000
40.42447,1,1,35,0,0,0,0,1,1,0,747577,179500
40.40652,2,1,58,0,0,1,0,0,0,0,440796,149000
40.45846,4,3,151,1,0,1,0,0,1,0,1197915,839961
40.44906,2,1,57,0,0,1,0,0,0,0,280852,173000
40.421185,1,1,45,1,1,0,0,0,0,0,766309,219000
40.42787,4,2,112,1,0,0,0,0,1,0,238758,280000
40.453857,1,1,67,1,1,1,0,0,0,0,923762,440000
40.379036,2,1,65,0,0,0,0,0,0,0,192864,164500
40.407543,2,1,21,0,0,0,0,0,0,0,440796,105000
40.42353,4,1,98,0,0,0,0,0,0,0,941621,520000
40.43015,2,2,102,1,1,1,0,0,0,0,1207212,995000
40.413612,3,1,90,0,1,0,0,1,0,0,421413,438000
40.439217,4,2,94,1,0,1,0,0,0,0,603234,388531
40.422997,3,3,104,1,1,1,0,0,0,0,747577,890000
40.424515,3,3,167,1,1,1,0,0,0,0,1709528,1850000
40.418022,2,3,155,1,1,1,0,1,0,0,760050,870000
40.431656,2,2,106,1,1,1,0,0,0,0,1207212,995000
40.41503,4,2,258,1,1,1,0,1,0,0,747577,1300000
40.422714,3,2,95,1,0,0,0,0,1,0,603234,430000
40.42395,3,3,154,1,1,1,0,1,0,0,941621,1800000
40.4215,4,5,269,1,1,1,0,1,0,0,1709528,3850000
40.384415,4,2,105,1,1,0,0,0,1,0,234693,273000
40.38672,4,1,71,1,0,0,0,0,1,0,197312,175000
40.336555,3,1,66,0,0,0,0,0,0,0,156772,110000
40.386436,2,1,57,0,0,0,0,0,0,0,166500,120000
40.423122,2,1,46,0,0,0,0,0,0,0,747577,189000
40.381214,4,2,100,0,0,0,0,0,0,0,152717,152700
40.40872,2,1,64,0,0,0,0,0,0,0,259011,161300
40.401745,3,1,72,0,0,0,0,0,0,0,357857,310000
40.42875,3,2,110,1,1,1,0,0,0,0,603234,485000
40.454407,3,1,96,0,1,1,1,0,0,0,302278,330000
40.458424,3,1,81,1,1,1,0,0,0,0,923762,530000
40.409195,1,1,24,0,1,0,0,0,0,0,421413,146500
40.459606,5,5,360,1,1,1,0,0,1,1,1274253,1399000
40.37611,2,1,57,0,0,1,0,1,0,0,234693,113810
40.435043,2,1,53,1,0,0,0,0,0,0,1207212,339000
40.4446,5,3,210,1,1,1,0,0,1,0,898889,900000
40.465427,3,3,225,1,1,1,0,1,1,0,302278,860000
40.39068,2,2,87,1,0,1,0,0,0,0,226302,309000
40.42423,1,1,101,1,1,1,0,1,1,0,766309,839000
40.435295,3,2,181,1,1,1,0,0,1,0,673599,895000
40.3657,3,2,90,1,1,0,1,0,0,0,314346,350000
40.376785,3,1,64,0,0,0,0,0,0,0,192864,148000
40.468773,5,4,233,1,1,1,0,0,1,1,202513,975000
40.38726,3,2,112,0,0,1,0,0,0,0,197312,230000
40.43916,3,3,198,1,1,1,0,0,1,0,898889,2350000
40.3778,3,1,69,0,1,0,0,0,1,0,152717,165000
40.427776,2,2,70,1,1,1,0,0,0,0,1207212,619000
40.400543,4,3,158,1,1,1,0,1,0,0,357857,550000
40.38098,3,1,66,0,0,1,0,0,1,0,197312,127600
40.402893,3,2,84,1,1,1,0,1,0,0,357857,385000
40.452526,1,1,39,0,0,0,0,0,0,0,302278,132000
40.381477,1,1,46,1,1,1,1,0,0,0,212177,175000
40.422592,1,1,80,1,1,1,0,0,0,0,941621,525000
40.38702,3,1,88,1,1,1,0,1,1,0,202513,200000
40.438595,5,4,227,1,0,1,0,0,1,0,898889,1200000
40.38717,3,1,67,0,0,0,0,0,0,0,197312,163000
40.382946,3,1,99,1,1,1,0,1,0,0,152717,192500
40.405624,1,1,72,0,0,0,0,0,0,0,421413,267000
40.420635,2,1,50,0,1,0,0,0,0,0,747577,275000
40.436337,3,1,65,0,1,0,0,0,1,0,379788,226000
40.38203,3,2,128,1,1,0,0,1,0,0,197312,269000
40.415306,2,2,101,0,1,1,0,1,0,0,856046,829000
40.391747,3,2,98,1,1,1,0,0,0,0,226302,249000
40.42567,3,3,119,0,1,1,0,1,0,0,747577,959000
40.388676,3,1,63,0,0,0,0,0,0,0,164928,189000
40.370754,3,3,84,0,1,1,0,0,0,0,212177,259000
40.48988,4,5,340,0,1,0,0,0,0,1,718994,1575000
40.440285,4,2,234,0,1,1,0,1,1,1,260568,760000
40.459057,3,2,114,0,1,1,0,0,0,0,302278,376200
40.473263,2,3,105,0,1,1,0,0,0,0,471372,210000
40.433945,3,3,197,1,1,1,0,0,1,0,603234,1750000
40.43036,2,2,92,1,1,1,0,0,0,0,1207212,789000
40.428776,3,4,255,1,1,1,0,0,0,0,1709528,2290000
40.405575,1,1,72,0,0,0,0,0,0,0,421413,267000
40.421646,2,1,70,1,1,1,0,0,0,0,760050,500000
40.419773,1,1,62,1,1,1,0,0,1,0,440796,599000
40.416874,1,1,62,1,1,1,0,0,1,0,440796,599000
