Codigo_Postal,Latitud,Longitud,Habitaciones,Baños,Superficie_m2,Piso,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
35,40.46772,-3.7261686,4,3,156,8,0,1,1,0,0,1,0,733699,500000
39,40.464348,-3.7050354,2,2,60,8,1,1,1,1,1,1,0,302278,335000
16,40.455963,-3.68048,3,2,98,6,1,1,1,0,0,0,0,923762,595000
50,40.485596,-3.6474898,4,2,158,6,1,1,1,0,0,1,0,480497,495000
6,40.43234,-3.6731398,2,2,97,10,1,1,1,0,0,1,0,1207212,814000
54,40.372906,-3.769806,2,2,120,3,1,1,1,1,0,1,1,255165,319000
34,40.48443,-3.7048924,4,3,158,9,1,0,1,0,0,1,0,718994,470000
6,40.43103,-3.6777391,3,2,133,7,1,1,1,0,0,1,0,1207212,1100000
28,40.42313,-3.6678634,4,2,102,9,1,1,1,0,0,0,0,603234,530000
18,40.382977,-3.643976,0,1,35,6,0,1,1,0,0,0,0,166500,94900
41,40.36694,-3.7154162,2,2,86,6,1,1,0,1,0,0,0,212177,214900
42,40.473713,-3.5756955,0,1,44,6,1,1,1,0,0,0,0,457692,169000
3,40.442238,-3.713262,5,3,223,0,1,1,1,0,0,1,0,898889,995000
45,40.39716,-3.700617,3,2,84,0,1,1,1,0,0,0,0,357857,425000
45,40.38412,-3.6868536,3,2,118,9,1,0,1,0,0,0,1,357857,540000
6,40.435184,-3.68382,3,3,94,8,0,1,0,0,0,1,0,1207212,829000
25,40.379562,-3.7283938,3,1,76,7,1,1,1,0,0,0,0,197312,174000
8,40.43086,-3.7219965,3,2,164,0,1,1,1,1,0,1,1,766309,1770000
32,40.396996,-3.6044755,3,2,108,0,1,1,1,0,0,0,1,260153,313500
7,40.41386,-3.6630704,3,3,148,0,1,0,1,0,0,1,0,529747,539000
32,40.401398,-3.6034675,3,2,104,0,1,0,1,0,0,0,1,260153,340000
31,40.37814,-3.6213214,3,1,75,6,0,1,1,0,0,0,0,234693,189000
43,40.463234,-3.6549296,2,2,101,0,1,0,1,0,0,1,1,911651,448000
16,40.453224,-3.668321,3,2,96,8,1,1,1,0,0,1,0,923762,544000
15,40.42617,-3.7087214,2,1,38,7,0,0,1,0,0,0,0,673599,169000
2,40.44116,-3.6743526,1,1,70,0,0,0,1,0,0,0,0,700100,258000
32,40.396248,-3.607054,3,2,104,0,1,1,1,0,0,0,1,260153,335000
25,40.381573,-3.742484,3,2,97,7,0,1,1,0,1,1,0,197312,184900
27,40.43535,-3.6427462,3,2,89,6,1,1,1,0,0,0,0,379788,289000
1,40.42849,-3.6743526,2,2,68,8,1,1,1,0,1,0,0,1709528,550000
21,40.34003,-3.68703,3,1,56,0,1,0,0,0,0,0,0,156772,95000
4,40.421555,-3.698508,4,4,175,7,1,0,0,0,1,0,0,747577,1500000
17,40.43069,-3.647836,2,1,60,7,0,1,1,0,0,1,0,238758,180000
8,40.427795,-3.7189338,4,4,207,9,1,1,1,0,0,0,0,766309,1450000
6,40.42913,-3.6729386,2,2,70,7,1,1,1,0,1,0,0,1207212,619000
15,40.43111,-3.71284,1,1,45,7,1,1,1,1,1,0,0,673599,378600
16,40.46612,-3.6755934,4,3,148,6,1,1,1,1,0,1,0,923762,1300000
7,40.40061,-3.669136,2,1,73,4,1,0,1,0,0,1,0,529747,278000
29,40.467937,-3.7058117,3,1,110,9,1,1,1,0,1,0,0,347317,310000
9,40.424736,-3.6688526,2,2,123,10,1,1,1,0,1,1,0,941621,730000
35,40.474926,-3.7212772,3,2,116,8,1,0,1,0,0,0,1,733699,615000
53,40.390106,-3.6653214,4,1,91,6,1,0,1,0,1,1,0,152717,209000
25,40.37446,-3.730172,3,2,101,10,1,1,0,0,0,0,0,197312,295000
53,40.37419,-3.66488,3,2,127,12,0,0,0,0,0,1,0,152717,175000
27,40.44062,-3.636115,3,1,100,7,1,1,1,0,0,1,0,379788,390000
39,40.456745,-3.7071283,4,2,125,11,1,0,1,0,0,0,0,302278,385000
3,40.440445,-3.6960373,2,1,42,3,1,0,0,0,0,0,0,898889,205000
43,40.449883,-3.6602774,3,2,123,12,1,0,1,0,0,0,0,911651,450000
32,40.403122,-3.5971193,2,2,70,10,1,1,1,0,0,0,0,260153,280000
27,40.434055,-3.6534932,3,1,82,6,1,0,0,0,0,1,0,379788,249000
25,40.388927,-3.7390642,3,1,75,8,1,0,1,0,0,1,0,197312,175000
12,40.410343,-3.6946588,2,2,106,6,1,1,1,0,1,0,0,440796,839000
46,40.458122,-3.6906106,3,3,127,6,1,1,1,0,0,1,0,1134196,949900
10,40.434513,-3.6931002,4,1,64,4,1,0,0,0,0,0,0,1023319,349900
4,40.42873,-3.7041655,1,1,45,7,1,1,1,0,0,0,0,747577,295000
21,40.344406,-3.6911948,2,1,60,7,1,0,1,0,0,0,0,156772,99050
13,40.418537,-3.7023137,3,4,133,7,1,1,1,0,0,0,0,760050,1019000
12,40.407627,-3.7024202,3,2,82,9,1,0,1,0,0,0,0,440796,360000
32,40.3978,-3.604445,3,2,101,11,1,1,1,0,0,0,0,260153,332000
33,40.471138,-3.6519096,2,1,53,8,0,0,0,0,0,0,0,471372,160000
7,40.41345,-3.6669297,1,1,50,0,1,1,1,0,0,0,0,529747,240000
39,40.45737,-3.7071996,2,2,62,7,0,1,1,0,0,0,0,302278,199000
21,40.343426,-3.70428,2,1,70,6,0,1,1,0,0,1,0,156772,113800
4,40.425625,-3.7065284,3,3,112,16,1,1,1,0,0,0,0,747577,959000
26,40.380966,-3.7126398,3,1,82,0,0,0,1,0,0,1,0,202513,135000
15,40.434597,-3.706687,2,1,48,3,1,1,0,0,0,0,0,673599,265000
8,40.428944,-3.716572,3,2,138,7,1,0,0,0,0,0,0,766309,645000
2,40.450832,-3.6811123,9,9,482,0,0,1,1,0,0,1,0,700100,3875000
22,40.44105,-3.614283,6,3,251,0,0,1,1,0,1,0,0,280852,719900
25,40.388107,-3.743325,3,2,75,8,0,0,1,0,0,1,0,197312,198000
4,40.423325,-3.6989303,3,3,100,6,1,1,1,0,0,0,0,747577,789000
46,40.451305,-3.6911836,3,3,186,6,1,1,1,0,1,0,0,1134196,1449000
4,40.4291,-3.7025886,4,3,161,10,1,1,0,0,0,1,0,747577,1200000
50,40.489925,-3.6495273,3,2,106,6,1,0,0,0,0,0,1,480497,450000
25,40.38803,-3.743209,3,2,75,8,0,0,1,0,0,1,0,197312,198000
18,40.382286,-3.6450527,4,2,115,6,1,0,0,0,0,0,0,166500,210000
45,40.390774,-3.6941009,2,2,77,0,1,0,0,0,0,1,0,357857,355000
12,40.41109,-3.704523,3,1,102,7,0,0,1,0,1,0,0,440796,459000
53,40.391235,-3.6631336,1,1,45,5,0,1,0,0,0,0,0,152717,90000
31,40.379196,-3.612214,2,1,76,6,1,0,1,0,0,0,0,234693,219000
26,40.38004,-3.7159057,3,2,81,8,0,1,1,0,0,1,0,202513,173000
6,40.43681,-3.6841722,0,1,47,8,1,1,1,0,0,0,0,1207212,579000
12,40.406982,-3.6949544,3,2,102,7,1,1,1,0,0,1,0,440796,499500
47,40.381565,-3.750215,2,1,73,0,1,1,1,0,0,0,0,219078,219000
42,40.464874,-3.5939279,3,2,149,0,1,1,1,1,0,1,0,457692,589000
33,40.475876,-3.6473665,2,1,65,8,0,0,0,0,0,0,0,471372,159000
15,40.436226,-3.7097585,4,1,102,10,1,0,1,0,1,0,0,673599,650000
15,40.433105,-3.7139313,2,1,64,8,1,0,0,0,0,0,0,673599,335000
4,40.425385,-3.7021408,1,1,37,7,0,1,1,0,0,0,0,747577,200000
15,40.433502,-3.7124496,3,1,78,8,1,0,1,0,0,0,0,673599,460000
19,40.39599,-3.7184298,2,1,56,6,0,0,1,1,0,0,0,226302,160000
3,40.43971,-3.700248,2,1,66,6,1,1,1,0,0,0,0,898889,425000
44,40.375877,-3.7724133,3,1,95,9,1,0,1,0,0,1,0,192864,230000
26,40.386658,-3.705262,3,1,104,7,0,0,0,0,0,1,0,202513,237000
2,40.42019,-3.6955442,2,2,77,7,1,1,1,0,0,1,0,700100,575000
6,40.43038,-3.6736119,2,2,106,6,1,1,1,0,0,0,0,1207212,995000
7,40.404755,-3.667271,3,3,170,18,1,1,1,0,0,1,0,529747,725000
27,40.43845,-3.6438274,1,1,48,3,0,1,0,0,0,0,0,379788,195000
31,40.377724,-3.6253905,3,1,125,7,0,1,1,0,0,1,0,234693,215000
2,40.448067,-3.6737297,2,2,100,8,1,1,1,0,0,0,0,700100,545000
33,40.473923,-3.6412225,2,1,71,3,0,0,0,0,0,0,0,471372,189000
12,40.406467,-3.6984444,4,1,129,6,1,0,1,0,0,1,0,440796,528000
53,40.381927,-3.67203,3,1,85,6,0,0,1,0,0,1,0,152717,147000
15,40.433567,-3.7149477,5,3,195,7,1,1,1,0,0,1,0,673599,845000
15,40.424255,-3.7109904,3,1,87,6,0,0,0,0,0,1,0,673599,340000
43,40.46675,-3.6314352,3,2,73,0,1,1,1,0,0,0,0,911651,280000
9,40.4217,-3.6762052,6,3,244,10,1,1,1,0,0,0,0,941621,1450000
30,40.40773,-3.6502366,2,1,54,0,1,0,1,0,0,1,0,247271,149000
8,40.42296,-3.7166004,4,3,209,0,1,0,1,0,0,1,0,766309,749000
45,40.395515,-3.6987295,2,1,38,0,1,0,1,0,0,0,0,357857,165000
19,40.3957,-3.7153966,4,2,102,7,1,0,0,0,0,0,0,226302,292500
44,40.371647,-3.7488625,4,1,102,7,0,0,0,0,0,1,0,192864,179900
9,40.4187,-3.67632,2,1,35,6,1,0,0,0,0,0,0,941621,275000
11,40.41108,-3.7294323,2,1,38,0,0,0,1,0,0,0,0,259011,128000
33,40.48023,-3.6601477,2,1,50,0,1,0,1,0,0,0,0,471372,165000
25,40.390842,-3.742139,2,1,54,7,0,0,0,0,0,1,0,197312,129000
7,40.410797,-3.6695757,3,2,117,0,1,0,1,0,0,0,0,529747,429000
19,40.392506,-3.7222755,2,1,56,9,1,0,1,0,0,1,0,226302,169000
42,40.45712,-3.5847948,4,2,110,7,1,0,1,0,0,0,0,457692,395000
45,40.399914,-3.6962955,1,1,42,8,0,0,0,0,0,0,0,357857,185000
5,40.409546,-3.7142694,2,1,52,3,1,0,0,0,0,0,0,421413,195000
45,40.401096,-3.6966383,3,1,79,11,1,1,1,0,0,1,0,357857,500000
27,40.437557,-3.6509638,2,1,58,0,0,0,1,0,0,0,0,379788,196000
38,40.401016,-3.6617856,2,1,56,8,0,1,1,0,0,0,0,164928,135000
45,40.403942,-3.6915116,1,1,36,10,1,0,1,0,0,0,0,357857,200000
3,40.439877,-3.7116354,5,4,264,11,1,0,1,0,1,0,0,898889,1200000
1,40.426876,-3.677106,2,1,39,8,1,0,0,0,0,0,0,1709528,240000
18,40.38696,-3.642502,3,2,105,3,0,1,0,0,0,0,0,166500,210000
44,40.370644,-3.7540874,2,1,66,3,0,0,0,0,0,1,0,192864,127000
53,40.3914,-3.66389,2,1,76,6,1,1,1,0,0,0,0,152717,229000
38,40.387974,-3.647257,3,1,79,6,0,1,1,0,0,1,0,164928,144000
39,40.457623,-3.7069972,2,2,62,7,0,1,1,0,0,0,0,302278,199000
34,40.48465,-3.686114,2,1,60,0,1,1,1,0,0,0,0,718994,200000
17,40.436005,-3.6407185,3,1,74,7,0,0,1,0,0,1,0,238758,181000
31,40.3742,-3.6196468,3,1,71,7,0,1,1,0,0,1,0,234693,145000
42,40.46513,-3.59364,4,3,169,7,1,1,1,0,0,0,0,457692,680000
17,40.43075,-3.639911,3,1,87,0,0,0,1,0,0,0,0,238758,225000
5,40.399986,-3.703557,1,1,38,7,0,1,1,0,0,0,0,421413,190000
47,40.388752,-3.7433088,2,1,65,9,0,0,1,0,0,1,0,219078,145000
38,40.393845,-3.658691,3,1,72,0,0,1,1,0,0,1,0,164928,175000
44,40.37792,-3.777698,3,1,78,8,0,0,0,0,0,1,0,192864,160000
35,40.48692,-3.719523,4,5,200,0,0,1,1,0,0,1,0,733699,790000
7,40.41368,-3.6708262,4,2,125,7,0,0,1,0,0,0,0,529747,525000
5,40.401115,-3.7002194,3,1,95,8,1,0,0,0,0,1,0,421413,379000
32,40.40743,-3.6050932,2,1,51,7,1,0,0,0,0,0,0,260153,140000
19,40.394077,-3.727253,2,2,70,0,1,0,1,0,0,1,0,226302,245000
19,40.39447,-3.7254448,3,1,80,0,0,0,1,0,0,0,0,226302,155000
4,40.426662,-3.7026236,2,2,121,8,0,0,1,0,0,0,0,747577,650000
6,40.43269,-3.6794193,3,2,135,0,1,1,1,0,1,1,0,1207212,1100000
44,40.383713,-3.7675188,2,1,65,7,1,0,0,0,0,0,0,192864,164500
15,40.426487,-3.7058158,1,1,24,3,0,0,0,0,0,0,0,673599,115100
4,40.424427,-3.702522,2,2,101,7,0,1,1,0,0,0,0,747577,585000
29,40.46991,-3.6906974,2,2,85,3,0,1,0,0,0,1,0,347317,339000
1,40.428543,-3.6766894,2,2,68,8,1,1,1,0,0,0,0,1709528,525000
37,40.425415,-3.6185687,3,1,52,3,0,0,0,0,0,0,0,260568,108000
19,40.39457,-3.737163,3,1,78,7,0,0,1,0,0,0,0,226302,160000
12,40.41042,-3.7015424,1,1,36,3,0,1,0,0,0,0,0,440796,185000
17,40.430653,-3.6420708,2,1,85,6,0,0,0,0,0,0,0,238758,205000
22,40.443848,-3.5819442,1,1,46,7,1,1,1,0,0,0,0,280852,170000
22,40.431255,-3.6184683,3,1,56,7,0,0,0,0,0,1,0,280852,129900
27,40.440605,-3.6316204,2,1,67,12,1,1,1,0,0,1,0,379788,245000
45,40.394154,-3.6962087,1,1,57,0,0,0,0,0,0,0,0,357857,189000
36,40.45004,-3.6854062,3,4,150,8,1,1,1,0,0,1,0,1197915,1200000
41,40.37411,-3.6909852,2,1,73,6,0,1,0,0,0,0,0,212177,139000
43,40.47197,-3.6504269,2,1,60,3,0,0,0,0,0,0,0,911651,160000
33,40.45792,-3.6582139,4,3,259,8,1,1,1,0,0,0,1,471372,1200000
38,40.400913,-3.6522958,3,2,105,8,1,0,1,0,0,0,0,164928,170000
21,40.343052,-3.691984,1,1,43,3,1,0,0,0,0,0,0,156772,81300
53,40.38686,-3.6691823,1,1,57,6,1,0,1,0,0,0,0,152717,115000
14,40.41557,-3.6921666,3,4,266,7,1,1,1,0,0,0,0,856046,3100000
50,40.503544,-3.673135,2,2,90,6,1,0,0,1,0,0,0,480497,390000
7,40.41127,-3.6675584,3,1,103,0,1,0,1,0,0,0,0,529747,440000
4,40.425114,-3.7054038,1,1,37,6,1,1,0,0,1,0,0,747577,300000
43,40.46189,-3.64539,3,1,118,0,1,1,1,0,0,0,0,911651,299000
18,40.388523,-3.64843,3,1,75,6,1,0,0,0,0,0,0,166500,155000
4,40.4258,-3.7018857,2,2,75,6,1,1,0,0,1,0,0,747577,530000
38,40.38687,-3.6416085,4,2,128,6,1,0,0,0,0,0,0,164928,235630
44,40.375034,-3.7684608,3,1,75,12,1,0,0,0,0,1,0,192864,184900
5,40.398853,-3.7021875,2,1,41,0,0,1,0,0,0,0,0,421413,178000
26,40.385612,-3.7083013,1,1,30,8,0,0,0,0,0,0,0,202513,85000
38,40.399197,-3.6509645,3,1,106,18,1,0,0,0,0,1,0,164928,150000
38,40.399788,-3.653217,3,2,105,8,1,1,0,0,0,0,0,164928,165000
22,40.42083,-3.605792,4,4,219,0,0,0,0,0,0,1,0,280852,787000
43,40.44866,-3.6545987,4,4,222,0,1,0,1,0,0,1,1,911651,880000
43,40.45839,-3.6271725,4,2,193,9,1,1,1,1,0,0,0,911651,949000
32,40.400093,-3.5978842,4,2,122,6,1,1,1,0,0,0,1,260153,365000
13,40.419365,-3.7032986,4,2,130,7,1,0,0,0,0,0,0,760050,650000
50,40.49766,-3.654799,2,2,77,10,1,1,0,0,0,0,1,480497,415000
32,40.39963,-3.6037686,3,1,60,6,0,0,1,0,0,1,0,260153,155000
38,40.388035,-3.6434314,3,1,59,0,1,1,1,0,0,0,0,164928,145000
11,40.408623,-3.7363925,2,1,79,0,0,0,0,0,0,0,0,259011,159000
7,40.40507,-3.676766,2,1,39,6,1,1,1,0,0,0,0,529747,189000
19,40.394375,-3.711393,3,1,94,7,0,0,1,0,0,0,0,226302,292000
35,40.475605,-3.7322972,8,7,702,0,0,1,0,0,0,1,1,733699,1237000
4,40.429794,-3.7052338,1,1,35,6,0,0,0,0,0,0,0,747577,175000
53,40.388622,-3.668714,3,1,53,0,0,0,1,0,0,0,0,152717,130000
41,40.355854,-3.6926916,1,1,40,0,0,0,0,0,0,0,0,212177,102000
45,40.39086,-3.6940796,2,1,60,7,0,0,0,0,1,0,0,357857,210000
47,40.377956,-3.754126,4,2,86,0,1,1,1,0,0,1,0,219078,309999
15,40.435066,-3.71689,5,3,214,6,1,1,1,0,0,1,0,673599,1440000
39,40.453793,-3.7025614,1,1,33,6,0,1,0,0,0,0,0,302278,149000
26,40.385868,-3.7105815,1,1,40,0,0,0,1,0,0,0,0,202513,159000
25,40.378204,-3.7480884,3,1,76,9,1,1,0,0,0,1,0,197312,166000
33,40.474545,-3.6445005,3,1,76,0,1,0,0,0,0,0,0,471372,202000
45,40.38843,-3.6910076,4,2,148,8,1,0,0,0,1,1,0,357857,599000
27,40.43978,-3.6472034,5,4,339,0,0,0,0,0,0,1,0,379788,950000
1,40.42227,-3.6808186,3,2,120,0,1,1,1,1,0,0,0,1709528,1290000
37,40.428596,-3.629226,2,1,64,3,0,0,1,0,0,1,0,260568,173000
35,40.48098,-3.7174401,3,1,85,0,1,0,0,0,0,1,0,733699,272000
5,40.401833,-3.7010047,3,3,139,0,0,1,1,0,0,0,0,421413,429900
5,40.40982,-3.7122757,1,1,37,0,0,0,1,0,0,0,0,421413,235000
14,40.417355,-3.7006843,2,1,70,8,0,0,0,0,1,0,0,856046,1390000
23,40.470703,-3.786333,5,5,271,0,0,1,1,0,0,1,0,1274253,1200000
45,40.398537,-3.6956866,2,1,36,0,1,0,0,0,0,0,0,357857,149000
19,40.389626,-3.7210624,2,1,68,3,0,0,1,0,0,1,0,226302,125000
25,40.379128,-3.735863,3,1,86,8,0,0,1,0,0,1,0,197312,145000
44,40.374023,-3.7544563,2,1,64,0,0,1,0,0,0,0,0,192864,135000
4,40.4234,-3.699509,1,1,55,6,0,1,1,0,0,0,0,747577,335000
33,40.474396,-3.642368,3,1,84,6,0,1,1,0,0,1,0,471372,228000
21,40.341827,-3.688529,3,1,72,9,0,0,0,0,0,0,0,156772,108500
31,40.37221,-3.620572,2,2,93,7,1,0,1,0,0,0,0,234693,169000
21,40.343163,-3.6891112,3,1,65,8,0,0,0,0,1,0,0,156772,92000
7,40.405956,-3.6797628,2,1,61,6,1,0,0,0,0,0,0,529747,230000
1,40.429092,-3.683372,4,5,300,12,1,0,0,0,0,1,0,1709528,3800000
32,40.407192,-3.6125052,3,1,65,9,0,0,1,0,0,1,0,260153,149000
2,40.44144,-3.6732962,1,1,80,10,1,1,1,0,0,0,0,700100,565000
32,40.401424,-3.6031437,2,1,67,0,0,0,1,0,0,0,0,260153,131000
32,40.40431,-3.599571,2,1,58,0,0,1,1,0,0,1,0,260153,147000
11,40.40786,-3.7432413,3,1,66,8,0,1,1,0,0,1,0,259011,184000
38,40.393494,-3.6574173,3,1,90,0,0,0,0,0,0,0,0,164928,177000
26,40.38357,-3.6993556,3,1,80,0,1,1,0,0,0,1,0,202513,170000
52,40.403107,-3.5574973,3,2,97,11,1,1,0,0,0,1,0,382726,549000
55,40.47537,-3.628704,3,2,215,0,0,0,0,0,0,0,0,761064,375000
12,40.410553,-3.7044072,2,1,55,7,0,0,0,0,0,0,0,440796,210000
4,40.42236,-3.694569,3,4,382,9,1,1,0,1,0,0,0,747577,2600000
25,40.39164,-3.7375383,2,1,66,6,0,0,1,0,0,1,0,197312,132000
44,40.380596,-3.7698917,3,1,67,8,1,1,0,0,0,1,0,192864,165900
21,40.3422,-3.7145193,3,1,67,8,0,1,1,0,0,1,0,156772,139900
12,40.40946,-3.7043128,5,1,138,6,0,0,1,0,0,0,0,440796,457000
26,40.385,-3.7112052,3,2,80,0,0,0,1,0,1,0,0,202513,215000
9,40.42283,-3.6774955,6,3,250,10,1,0,0,0,0,0,0,941621,1600000
35,40.472893,-3.7193632,4,2,126,11,1,0,1,1,0,1,0,733699,509999
29,40.469826,-3.704242,2,1,52,8,0,1,1,0,0,1,0,347317,199900
5,40.399567,-3.7029169,2,1,45,0,0,0,0,0,0,0,0,421413,150000
32,40.405922,-3.601604,3,1,65,0,0,0,0,0,0,1,0,260153,127500
42,40.465363,-3.5866182,3,2,110,0,0,0,1,0,0,0,0,457692,389999
38,40.39697,-3.664921,1,1,37,0,0,0,0,0,1,0,0,164928,104000
33,40.472584,-3.6404595,3,1,84,6,0,0,0,0,0,0,0,471372,228000
33,40.472668,-3.6332133,2,1,70,8,0,0,0,0,0,0,0,471372,249500
12,40.40912,-3.6938539,2,2,72,7,1,1,1,0,1,0,0,440796,729000
33,40.476074,-3.659992,3,1,68,9,0,1,0,0,0,0,0,471372,205000
25,40.38992,-3.7354639,4,2,110,6,0,1,0,0,0,1,0,197312,255000
43,40.45675,-3.660136,2,1,79,6,0,0,1,0,0,1,0,911651,290000
28,40.422314,-3.6668978,4,2,102,9,0,0,0,0,0,0,0,603234,530000
11,40.410713,-3.730157,1,1,61,0,0,0,0,0,0,0,0,259011,140000
4,40.42242,-3.6984105,3,2,124,9,1,0,0,0,1,0,0,747577,695000
45,40.39348,-3.694846,3,1,100,0,1,1,0,0,0,0,1,357857,360000
15,40.42808,-3.7069147,3,3,116,7,1,1,0,0,1,0,0,673599,899000
32,40.40473,-3.5913937,2,2,84,0,1,1,1,0,0,0,1,260153,260000
37,40.42207,-3.6245458,3,1,95,0,1,1,1,0,0,0,0,260568,227260
45,40.392273,-3.6964424,1,1,38,3,1,0,0,0,0,0,0,357857,148000
25,40.377487,-3.7397032,2,2,85,8,1,0,0,0,0,0,1,197312,234100
32,40.411995,-3.6120195,3,1,78,0,0,1,1,0,0,1,0,260153,149500
26,40.39038,-3.7108147,1,2,82,0,0,1,1,0,0,1,0,202513,210000
19,40.395107,-3.7356102,3,1,76,6,0,0,0,0,0,1,0,226302,165000
28,40.431183,-3.6678586,1,1,36,3,0,0,0,0,0,0,0,603234,163000
37,40.427383,-3.6173437,2,1,57,0,0,1,1,0,0,0,0,260568,122260
25,40.378372,-3.735464,3,1,70,6,0,0,0,0,0,1,0,197312,140000
26,40.38603,-3.708702,2,1,50,6,0,1,0,0,1,0,0,202513,150000
47,40.396587,-3.739257,3,1,79,7,0,0,1,0,0,0,0,219078,161000
25,40.390545,-3.7430098,2,1,47,0,0,0,0,0,0,0,0,197312,127000
17,40.427914,-3.6327527,3,1,55,7,0,1,0,0,0,0,0,238758,160000
4,40.428894,-3.7036462,1,1,45,6,1,0,0,0,0,0,0,747577,360000
11,40.408966,-3.7374454,3,1,74,0,0,0,0,0,0,0,0,259011,185000
46,40.475796,-3.684464,1,1,32,3,0,1,1,0,0,0,0,1134196,220000
33,40.47522,-3.6432104,3,1,90,0,0,0,1,0,0,1,0,471372,202000
38,40.393475,-3.6654513,3,1,60,0,1,0,0,0,0,0,0,164928,149000
12,40.408863,-3.7019942,1,1,36,0,0,1,0,0,0,0,0,440796,185000
26,40.38969,-3.7130356,3,1,85,0,0,0,0,0,0,0,0,202513,172000
30,40.41009,-3.6427279,3,2,90,10,1,0,1,0,0,0,0,247271,290000
46,40.45315,-3.6905692,4,3,200,10,1,1,1,0,0,1,0,1134196,1025000
37,40.429153,-3.6265223,2,1,48,0,0,0,1,0,0,0,0,260568,140000
1,40.42865,-3.68617,5,4,405,7,1,1,1,0,0,1,0,1709528,3900000
53,40.393948,-3.6708107,2,1,35,6,0,0,0,0,0,0,0,152717,135000
39,40.4495,-3.7074673,2,2,128,0,0,1,1,0,0,1,0,302278,560000
3,40.43888,-3.70666,6,5,375,0,1,1,1,0,1,1,0,898889,1550000
52,40.40194,-3.55818,2,2,139,3,1,0,1,1,0,0,0,382726,349000
20,40.456337,-3.699112,1,1,23,0,1,0,0,0,0,0,0,597620,150000
32,40.401608,-3.603499,2,1,65,0,1,0,0,0,0,0,0,260153,144900
37,40.424572,-3.6234188,2,1,50,0,0,0,1,0,0,0,0,260568,107260
33,40.47196,-3.6503017,3,1,78,7,1,0,0,0,0,1,0,471372,235000
32,40.406033,-3.614726,2,1,56,0,0,0,0,0,0,1,0,260153,114000
25,40.377197,-3.739568,1,1,37,9,1,0,0,0,0,0,1,197312,126400
1,40.43031,-3.6824605,5,5,235,11,1,1,1,1,0,1,0,1709528,2100000
13,40.423058,-3.7064762,0,1,45,4,1,0,0,0,0,0,0,760050,168000
24,40.39498,-3.7824032,2,1,50,0,0,1,1,0,0,0,0,199225,145000
38,40.389366,-3.6467156,3,1,80,9,1,0,0,0,0,0,0,164928,150000
33,40.471302,-3.6504364,0,1,30,0,0,0,0,0,0,0,0,471372,85000
49,40.488625,-3.728286,3,3,319,9,1,0,1,0,0,1,0,561631,995000
37,40.428905,-3.623362,3,1,57,0,0,0,1,0,0,0,0,260568,107260
2,40.444405,-3.6827345,7,6,410,0,0,0,1,0,0,0,1,700100,3200000
43,40.452755,-3.6513414,5,5,515,10,1,1,1,0,0,1,0,911651,1739000
43,40.45296,-3.6508787,5,5,529,8,1,1,1,0,1,1,0,911651,1650000
3,40.439865,-3.7164888,4,3,227,7,1,1,1,1,1,0,0,898889,895000
6,40.433094,-3.681958,3,5,279,0,1,1,1,1,1,1,0,1207212,2700000
35,40.47826,-3.7300985,6,6,385,0,0,1,1,1,0,0,1,733699,998000
16,40.46188,-3.677617,7,7,762,0,0,1,1,0,0,1,1,923762,5000000
7,40.404537,-3.673995,3,2,131,7,1,0,1,0,0,0,0,529747,559000
34,40.504913,-3.6888273,11,7,631,0,0,0,1,0,1,1,1,718994,1590000
3,40.438267,-3.692752,7,5,569,9,1,0,1,0,0,1,0,898889,3150000
43,40.451885,-3.6334307,5,5,780,0,0,1,1,0,0,1,0,911651,3500000
46,40.44306,-3.6913185,6,5,530,9,1,1,1,1,0,0,0,1134196,3700000
3,40.437763,-3.7140877,4,3,196,0,1,0,1,0,0,1,0,898889,965000
1,40.42679,-3.687048,2,3,120,9,1,1,1,0,0,1,0,1709528,1750000
32,40.396557,-3.608872,3,2,122,7,1,0,1,0,0,0,0,260153,365000
9,40.4211,-3.677302,2,1,87,9,1,0,1,0,0,0,0,941621,500000
45,40.397587,-3.6945465,3,2,119,0,1,0,1,0,0,1,0,357857,405000
1,40.428738,-3.6782835,3,4,118,7,1,1,0,0,1,0,0,1709528,910000
9,40.42008,-3.681121,4,4,342,10,1,1,1,0,0,0,0,941621,2500000
50,40.492832,-3.657936,3,2,140,3,1,1,1,1,0,1,0,480497,775000
43,40.463627,-3.6562538,7,5,450,3,0,1,1,0,0,1,1,911651,1890000
43,40.45228,-3.635327,7,5,820,0,0,0,1,0,0,1,1,911651,2990000
4,40.423935,-3.6951497,3,2,130,8,1,1,1,0,1,0,0,747577,2495000
11,40.407433,-3.7445254,1,1,61,3,1,0,1,1,0,0,0,259011,229000
1,40.429497,-3.6816103,3,3,150,0,1,1,1,0,0,1,0,1709528,1299000
8,40.4272,-3.724001,5,5,360,11,1,1,1,0,0,0,0,766309,2955000
50,40.500706,-3.6767905,3,2,125,7,1,1,0,1,0,0,1,480497,495000
15,40.43409,-3.7051368,3,2,130,11,1,1,0,0,1,0,0,673599,1200000
3,40.441147,-3.6969213,2,1,70,9,1,0,0,0,0,1,0,898889,475000
19,40.39617,-3.732015,3,1,75,7,0,0,0,0,0,1,0,226302,132000
10,40.43186,-3.6956866,3,2,256,0,0,0,0,0,0,1,1,1023319,280000
